season,round,circuit_id,lat,long,country,date,url
2001,6,osterreichring,47.2197,14.7647,Austria,13/05/2001,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix
2001,7,monaco,43.7347,7.42056,Monaco,27/05/2001,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix
2001,8,villeneuve,45.5,-73.5228,Canada,10/06/2001,http://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix
2001,9,nurburgring,50.3356,6.9475,Germany,24/06/2001,http://en.wikipedia.org/wiki/2001_European_Grand_Prix
2001,10,magny_cours,46.8642,3.16361,France,01/07/2001,http://en.wikipedia.org/wiki/2001_French_Grand_Prix
2001,11,silverstone,52.0786,-1.01694,UK,15/07/2001,http://en.wikipedia.org/wiki/2001_British_Grand_Prix
2001,12,hockenheimring,49.3278,8.56583,Germany,29/07/2001,http://en.wikipedia.org/wiki/2001_German_Grand_Prix
2001,13,hungaroring,47.5789,19.2486,Hungary,19/08/2001,http://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix
2001,14,spa,50.4372,5.97139,Belgium,02/09/2001,http://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix
2001,15,monza,45.6156,9.28111,Italy,16/09/2001,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix
2001,16,indianapolis,39.795,-86.2347,USA,30/09/2001,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix
2001,17,suzuka,34.8431,136.541,Japan,14/10/2001,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix
2002,1,albert_park,-37.8497,144.968,Australia,03/03/2002,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix
2002,2,sepang,2.76083,101.738,Malaysia,17/03/2002,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix
2002,3,interlagos,-23.7036,-46.6997,Brazil,31/03/2002,http://en.wikipedia.org/wiki/2002_Brazilian_Grand_Prix
2002,4,imola,44.3439,11.7167,Italy,14/04/2002,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix
2002,5,catalunya,41.57,2.26111,Spain,28/04/2002,http://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix
2002,6,osterreichring,47.2197,14.7647,Austria,12/05/2002,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix
2002,7,monaco,43.7347,7.42056,Monaco,26/05/2002,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix
2002,8,villeneuve,45.5,-73.5228,Canada,09/06/2002,http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix
2002,9,nurburgring,50.3356,6.9475,Germany,23/06/2002,http://en.wikipedia.org/wiki/2002_European_Grand_Prix
2002,10,silverstone,52.0786,-1.01694,UK,07/07/2002,http://en.wikipedia.org/wiki/2002_British_Grand_Prix
2002,11,magny_cours,46.8642,3.16361,France,21/07/2002,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,12,hockenheimring,49.3278,8.56583,Germany,28/07/2002,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,13,hungaroring,47.5789,19.2486,Hungary,18/08/2002,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,14,spa,50.4372,5.97139,Belgium,01/09/2002,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,15,monza,45.6156,9.28111,Italy,15/09/2002,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,16,indianapolis,39.795,-86.2347,USA,29/09/2002,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,17,suzuka,34.8431,136.541,Japan,13/10/2002,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2003,1,albert_park,-37.8497,144.968,Australia,09/03/2003,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,2,sepang,2.76083,101.738,Malaysia,23/03/2003,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,3,interlagos,-23.7036,-46.6997,Brazil,06/04/2003,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,4,imola,44.3439,11.7167,Italy,20/04/2003,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,5,catalunya,41.57,2.26111,Spain,04/05/2003,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,6,osterreichring,47.2197,14.7647,Austria,18/05/2003,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,7,monaco,43.7347,7.42056,Monaco,01/06/2003,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,8,villeneuve,45.5,-73.5228,Canada,15/06/2003,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,9,nurburgring,50.3356,6.9475,Germany,29/06/2003,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,10,magny_cours,46.8642,3.16361,France,06/07/2003,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,11,silverstone,52.0786,-1.01694,UK,20/07/2003,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,12,hockenheimring,49.3278,8.56583,Germany,03/08/2003,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,13,hungaroring,47.5789,19.2486,Hungary,24/08/2003,http://en.wikipedia.org/wiki/2003_Hungarian_Grand_Prix
2003,14,monza,45.6156,9.28111,Italy,14/09/2003,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix
2003,15,indianapolis,39.795,-86.2347,USA,28/09/2003,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix
2003,16,suzuka,34.8431,136.541,Japan,12/10/2003,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix
2004,1,albert_park,-37.8497,144.968,Australia,07/03/2004,http://en.wikipedia.org/wiki/2004_Australian_Grand_Prix
2004,2,sepang,2.76083,101.738,Malaysia,21/03/2004,http://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix
2004,3,bahrain,26.0325,50.5106,Bahrain,04/04/2004,http://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix
2004,4,imola,44.3439,11.7167,Italy,25/04/2004,http://en.wikipedia.org/wiki/2004_San_Marino_Grand_Prix
2004,5,catalunya,41.57,2.26111,Spain,09/05/2004,http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix
2004,6,monaco,43.7347,7.42056,Monaco,23/05/2004,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix
2004,7,nurburgring,50.3356,6.9475,Germany,30/05/2004,http://en.wikipedia.org/wiki/2004_European_Grand_Prix
2004,8,villeneuve,45.5,-73.5228,Canada,13/06/2004,http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix
2004,9,indianapolis,39.795,-86.2347,USA,20/06/2004,http://en.wikipedia.org/wiki/2004_United_States_Grand_Prix
2004,10,magny_cours,46.8642,3.16361,France,04/07/2004,http://en.wikipedia.org/wiki/2004_French_Grand_Prix
2004,11,silverstone,52.0786,-1.01694,UK,11/07/2004,http://en.wikipedia.org/wiki/2004_British_Grand_Prix
2004,12,hockenheimring,49.3278,8.56583,Germany,25/07/2004,http://en.wikipedia.org/wiki/2004_German_Grand_Prix
2004,13,hungaroring,47.5789,19.2486,Hungary,15/08/2004,http://en.wikipedia.org/wiki/2004_Hungarian_Grand_Prix
2004,14,spa,50.4372,5.97139,Belgium,29/08/2004,http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix
2004,15,monza,45.6156,9.28111,Italy,12/09/2004,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix
2004,16,shanghai,31.3389,121.22,China,26/09/2004,http://en.wikipedia.org/wiki/2004_Chinese_Grand_Prix
2004,17,suzuka,34.8431,136.541,Japan,10/10/2004,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix
2004,18,interlagos,-23.7036,-46.6997,Brazil,24/10/2004,http://en.wikipedia.org/wiki/2004_Brazilian_Grand_Prix
2005,1,albert_park,-37.8497,144.968,Australia,06/03/2005,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix
2005,2,sepang,2.76083,101.738,Malaysia,20/03/2005,http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix
2005,3,bahrain,26.0325,50.5106,Bahrain,03/04/2005,http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix
2005,4,imola,44.3439,11.7167,Italy,24/04/2005,http://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix
2005,5,catalunya,41.57,2.26111,Spain,08/05/2005,http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix
2005,6,monaco,43.7347,7.42056,Monaco,22/05/2005,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix
2005,7,nurburgring,50.3356,6.9475,Germany,29/05/2005,http://en.wikipedia.org/wiki/2005_European_Grand_Prix
2005,8,villeneuve,45.5,-73.5228,Canada,12/06/2005,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix
2005,9,indianapolis,39.795,-86.2347,USA,19/06/2005,http://en.wikipedia.org/wiki/2005_United_States_Grand_Prix
2005,10,magny_cours,46.8642,3.16361,France,03/07/2005,http://en.wikipedia.org/wiki/2005_French_Grand_Prix
2005,11,silverstone,52.0786,-1.01694,UK,10/07/2005,http://en.wikipedia.org/wiki/2005_British_Grand_Prix
2005,12,hockenheimring,49.3278,8.56583,Germany,24/07/2005,http://en.wikipedia.org/wiki/2005_German_Grand_Prix
2005,13,hungaroring,47.5789,19.2486,Hungary,31/07/2005,http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix
2005,14,istanbul,40.9517,29.405,Turkey,21/08/2005,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix
2005,15,monza,45.6156,9.28111,Italy,04/09/2005,http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix
2005,16,spa,50.4372,5.97139,Belgium,11/09/2005,http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix
2005,17,interlagos,-23.7036,-46.6997,Brazil,25/09/2005,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix
2005,18,suzuka,34.8431,136.541,Japan,09/10/2005,http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix
2005,19,shanghai,31.3389,121.22,China,16/10/2005,http://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix
2006,1,bahrain,26.0325,50.5106,Bahrain,12/03/2006,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix
2006,2,sepang,2.76083,101.738,Malaysia,19/03/2006,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix
2006,3,albert_park,-37.8497,144.968,Australia,02/04/2006,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix
2006,4,imola,44.3439,11.7167,Italy,23/04/2006,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix
2006,5,nurburgring,50.3356,6.9475,Germany,07/05/2006,http://en.wikipedia.org/wiki/2006_European_Grand_Prix
2006,6,catalunya,41.57,2.26111,Spain,14/05/2006,http://en.wikipedia.org/wiki/2006_Spanish_Grand_Prix
2006,7,monaco,43.7347,7.42056,Monaco,28/05/2006,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix
2006,8,silverstone,52.0786,-1.01694,UK,11/06/2006,http://en.wikipedia.org/wiki/2006_British_Grand_Prix
2006,9,villeneuve,45.5,-73.5228,Canada,25/06/2006,http://en.wikipedia.org/wiki/2006_Canadian_Grand_Prix
2006,10,indianapolis,39.795,-86.2347,USA,02/07/2006,http://en.wikipedia.org/wiki/2006_United_States_Grand_Prix
2006,11,magny_cours,46.8642,3.16361,France,16/07/2006,http://en.wikipedia.org/wiki/2006_French_Grand_Prix
2006,12,hockenheimring,49.3278,8.56583,Germany,30/07/2006,http://en.wikipedia.org/wiki/2006_German_Grand_Prix
2006,13,hungaroring,47.5789,19.2486,Hungary,06/08/2006,http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix
2006,14,istanbul,40.9517,29.405,Turkey,27/08/2006,http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix
2006,15,monza,45.6156,9.28111,Italy,10/09/2006,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix
2006,16,shanghai,31.3389,121.22,China,01/10/2006,http://en.wikipedia.org/wiki/2006_Chinese_Grand_Prix
2006,17,suzuka,34.8431,136.541,Japan,08/10/2006,http://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix
2006,18,interlagos,-23.7036,-46.6997,Brazil,22/10/2006,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix
2007,1,albert_park,-37.8497,144.968,Australia,18/03/2007,http://en.wikipedia.org/wiki/2007_Australian_Grand_Prix
2007,2,sepang,2.76083,101.738,Malaysia,08/04/2007,http://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix
2007,3,bahrain,26.0325,50.5106,Bahrain,15/04/2007,http://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix
2007,4,catalunya,41.57,2.26111,Spain,13/05/2007,http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix
2007,5,monaco,43.7347,7.42056,Monaco,27/05/2007,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix
2007,6,villeneuve,45.5,-73.5228,Canada,10/06/2007,http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix
2007,7,indianapolis,39.795,-86.2347,USA,17/06/2007,http://en.wikipedia.org/wiki/2007_United_States_Grand_Prix
2007,8,magny_cours,46.8642,3.16361,France,01/07/2007,http://en.wikipedia.org/wiki/2007_French_Grand_Prix
2007,9,silverstone,52.0786,-1.01694,UK,08/07/2007,http://en.wikipedia.org/wiki/2007_British_Grand_Prix
2007,10,nurburgring,50.3356,6.9475,Germany,22/07/2007,http://en.wikipedia.org/wiki/2007_European_Grand_Prix
2007,11,hungaroring,47.5789,19.2486,Hungary,05/08/2007,http://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix
2007,12,istanbul,40.9517,29.405,Turkey,26/08/2007,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
2007,13,monza,45.6156,9.28111,Italy,09/09/2007,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
2007,14,spa,50.4372,5.97139,Belgium,16/09/2007,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
2007,15,fuji,35.3717,138.927,Japan,30/09/2007,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
2007,16,shanghai,31.3389,121.22,China,07/10/2007,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
2007,17,interlagos,-23.7036,-46.6997,Brazil,21/10/2007,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
2008,1,albert_park,-37.8497,144.968,Australia,16/03/2008,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
2008,2,sepang,2.76083,101.738,Malaysia,23/03/2008,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
2008,3,bahrain,26.0325,50.5106,Bahrain,06/04/2008,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix
2008,4,catalunya,41.57,2.26111,Spain,27/04/2008,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix
2008,5,istanbul,40.9517,29.405,Turkey,11/05/2008,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix
2008,6,monaco,43.7347,7.42056,Monaco,25/05/2008,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix
2008,7,villeneuve,45.5,-73.5228,Canada,08/06/2008,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix
2008,8,magny_cours,46.8642,3.16361,France,22/06/2008,http://en.wikipedia.org/wiki/2008_French_Grand_Prix
2008,9,silverstone,52.0786,-1.01694,UK,06/07/2008,http://en.wikipedia.org/wiki/2008_British_Grand_Prix
2008,10,hockenheimring,49.3278,8.56583,Germany,20/07/2008,http://en.wikipedia.org/wiki/2008_German_Grand_Prix
2008,11,hungaroring,47.5789,19.2486,Hungary,03/08/2008,http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix
2008,12,valencia,39.4589,-0.331667,Spain,24/08/2008,http://en.wikipedia.org/wiki/2008_European_Grand_Prix
2008,13,spa,50.4372,5.97139,Belgium,07/09/2008,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix
2008,14,monza,45.6156,9.28111,Italy,14/09/2008,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,15,marina_bay,1.2914,103.864,Singapore,28/09/2008,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,16,fuji,35.3717,138.927,Japan,12/10/2008,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,17,shanghai,31.3389,121.22,China,19/10/2008,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,18,interlagos,-23.7036,-46.6997,Brazil,02/11/2008,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2009,1,albert_park,-37.8497,144.968,Australia,29/03/2009,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,2,sepang,2.76083,101.738,Malaysia,05/04/2009,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,3,shanghai,31.3389,121.22,China,19/04/2009,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,4,bahrain,26.0325,50.5106,Bahrain,26/04/2009,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,5,catalunya,41.57,2.26111,Spain,10/05/2009,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix
2009,6,monaco,43.7347,7.42056,Monaco,24/05/2009,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix
2009,7,istanbul,40.9517,29.405,Turkey,07/06/2009,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix
2009,8,silverstone,52.0786,-1.01694,UK,21/06/2009,http://en.wikipedia.org/wiki/2009_British_Grand_Prix
2009,9,nurburgring,50.3356,6.9475,Germany,12/07/2009,http://en.wikipedia.org/wiki/2009_German_Grand_Prix
2009,10,hungaroring,47.5789,19.2486,Hungary,26/07/2009,http://en.wikipedia.org/wiki/2009_Hungarian_Grand_Prix
2009,11,valencia,39.4589,-0.331667,Spain,23/08/2009,http://en.wikipedia.org/wiki/2009_European_Grand_Prix
2009,12,spa,50.4372,5.97139,Belgium,30/08/2009,http://en.wikipedia.org/wiki/2009_Belgian_Grand_Prix
2009,13,monza,45.6156,9.28111,Italy,13/09/2009,http://en.wikipedia.org/wiki/2009_Italian_Grand_Prix
2009,14,marina_bay,1.2914,103.864,Singapore,27/09/2009,http://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix
2009,15,suzuka,34.8431,136.541,Japan,04/10/2009,http://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix
2009,16,interlagos,-23.7036,-46.6997,Brazil,18/10/2009,http://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix
2009,17,yas_marina,24.4672,54.6031,UAE,01/11/2009,http://en.wikipedia.org/wiki/2009_Abu_Dhabi_Grand_Prix
2010,1,bahrain,26.0325,50.5106,Bahrain,14/03/2010,http://en.wikipedia.org/wiki/2010_Bahrain_Grand_Prix
2010,2,albert_park,-37.8497,144.968,Australia,28/03/2010,http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix
2010,3,sepang,2.76083,101.738,Malaysia,04/04/2010,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix
2010,4,shanghai,31.3389,121.22,China,18/04/2010,http://en.wikipedia.org/wiki/2010_Chinese_Grand_Prix
2010,5,catalunya,41.57,2.26111,Spain,09/05/2010,http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix
2010,6,monaco,43.7347,7.42056,Monaco,16/05/2010,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix
2010,7,istanbul,40.9517,29.405,Turkey,30/05/2010,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix
2010,8,villeneuve,45.5,-73.5228,Canada,13/06/2010,http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix
2010,9,valencia,39.4589,-0.331667,Spain,27/06/2010,http://en.wikipedia.org/wiki/2010_European_Grand_Prix
2010,10,silverstone,52.0786,-1.01694,UK,11/07/2010,http://en.wikipedia.org/wiki/2010_British_Grand_Prix
2010,11,hockenheimring,49.3278,8.56583,Germany,25/07/2010,http://en.wikipedia.org/wiki/2010_German_Grand_Prix
2010,12,hungaroring,47.5789,19.2486,Hungary,01/08/2010,http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix
2010,13,spa,50.4372,5.97139,Belgium,29/08/2010,http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix
2010,14,monza,45.6156,9.28111,Italy,12/09/2010,http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix
2010,15,marina_bay,1.2914,103.864,Singapore,26/09/2010,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix
2010,16,suzuka,34.8431,136.541,Japan,10/10/2010,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix
2010,17,yeongam,34.7333,126.417,Korea,24/10/2010,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix
2010,18,interlagos,-23.7036,-46.6997,Brazil,07/11/2010,http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix
2010,19,yas_marina,24.4672,54.6031,UAE,14/11/2010,http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix
2011,1,albert_park,-37.8497,144.968,Australia,27/03/2011,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix
2011,2,sepang,2.76083,101.738,Malaysia,10/04/2011,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix
2011,3,shanghai,31.3389,121.22,China,17/04/2011,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix
2011,4,istanbul,40.9517,29.405,Turkey,08/05/2011,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix
2011,5,catalunya,41.57,2.26111,Spain,22/05/2011,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
2011,6,monaco,43.7347,7.42056,Monaco,29/05/2011,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,7,villeneuve,45.5,-73.5228,Canada,12/06/2011,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,8,valencia,39.4589,-0.331667,Spain,26/06/2011,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,9,silverstone,52.0786,-1.01694,UK,10/07/2011,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,10,nurburgring,50.3356,6.9475,Germany,24/07/2011,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,11,hungaroring,47.5789,19.2486,Hungary,31/07/2011,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,12,spa,50.4372,5.97139,Belgium,28/08/2011,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,13,monza,45.6156,9.28111,Italy,11/09/2011,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,14,marina_bay,1.2914,103.864,Singapore,25/09/2011,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,15,suzuka,34.8431,136.541,Japan,09/10/2011,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,16,yeongam,34.7333,126.417,Korea,16/10/2011,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,17,buddh,28.3487,77.5331,India,30/10/2011,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,18,yas_marina,24.4672,54.6031,UAE,13/11/2011,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,19,interlagos,-23.7036,-46.6997,Brazil,27/11/2011,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2012,1,albert_park,-37.8497,144.968,Australia,18/03/2012,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,2,sepang,2.76083,101.738,Malaysia,25/03/2012,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,3,shanghai,31.3389,121.22,China,15/04/2012,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,4,bahrain,26.0325,50.5106,Bahrain,22/04/2012,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,5,catalunya,41.57,2.26111,Spain,13/05/2012,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix
2012,6,monaco,43.7347,7.42056,Monaco,27/05/2012,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix
2012,7,villeneuve,45.5,-73.5228,Canada,10/06/2012,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix
2012,8,valencia,39.4589,-0.331667,Spain,24/06/2012,http://en.wikipedia.org/wiki/2012_European_Grand_Prix
2012,9,silverstone,52.0786,-1.01694,UK,08/07/2012,http://en.wikipedia.org/wiki/2012_British_Grand_Prix
2012,10,hockenheimring,49.3278,8.56583,Germany,22/07/2012,http://en.wikipedia.org/wiki/2012_German_Grand_Prix
2012,11,hungaroring,47.5789,19.2486,Hungary,29/07/2012,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix
2012,12,spa,50.4372,5.97139,Belgium,02/09/2012,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix
2012,13,monza,45.6156,9.28111,Italy,09/09/2012,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix
2012,14,marina_bay,1.2914,103.864,Singapore,23/09/2012,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix
2012,15,suzuka,34.8431,136.541,Japan,07/10/2012,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix
2012,16,yeongam,34.7333,126.417,Korea,14/10/2012,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix
2012,17,buddh,28.3487,77.5331,India,28/10/2012,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix
2012,18,yas_marina,24.4672,54.6031,UAE,04/11/2012,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix
2012,19,americas,30.1328,-97.6411,USA,18/11/2012,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix
2012,20,interlagos,-23.7036,-46.6997,Brazil,25/11/2012,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix
2013,1,albert_park,-37.8497,144.968,Australia,17/03/2013,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix
2013,2,sepang,2.76083,101.738,Malaysia,24/03/2013,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix
2013,3,shanghai,31.3389,121.22,China,14/04/2013,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix
2013,4,bahrain,26.0325,50.5106,Bahrain,21/04/2013,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix
2013,5,catalunya,41.57,2.26111,Spain,12/05/2013,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix
2013,6,monaco,43.7347,7.42056,Monaco,26/05/2013,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix
2013,7,villeneuve,45.5,-73.5228,Canada,09/06/2013,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix
2013,8,silverstone,52.0786,-1.01694,UK,30/06/2013,http://en.wikipedia.org/wiki/2013_British_Grand_Prix
2013,9,nurburgring,50.3356,6.9475,Germany,07/07/2013,http://en.wikipedia.org/wiki/2013_German_Grand_Prix
2013,10,hungaroring,47.5789,19.2486,Hungary,28/07/2013,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix
2013,11,spa,50.4372,5.97139,Belgium,25/08/2013,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix
2013,12,monza,45.6156,9.28111,Italy,08/09/2013,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix
2013,13,marina_bay,1.2914,103.864,Singapore,22/09/2013,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix
